url	candidate_kind	candidate_name	rank	composite_score	popularity	reputation	integration	documentation	ecosystem	cves_12mo	stars	issues_12mo	language	license	last_release	weblink	summary	confidence_score
https://rubygems.org/downloads/oj-3.3.10.gem	self	oj	0	87	85	95	90	85	80	0	3100	25	Ruby	MIT	2023-10	https://github.com/ohler55/oj	Fast JSON parser and object serializer for Ruby, drop-in replacement for stdlib JSON.	0.1
https://rubygems.org/downloads/oj-3.3.10.gem	alternative	json	1	77.8	65	85	95	80	70	1	520	40	Ruby	Ruby	2023-08	https://github.com/flori/json	Standard Ruby JSON parser and generator.
https://rubygems.org/downloads/oj-3.3.10.gem	alternative	yajl-ruby	2	72.8	55	90	70	60	85	0	780	8	Ruby	MIT	2022-05	https://github.com/brianmario/yajl-ruby	Streaming JSON parser for Ruby using YAJL C library.
https://github.com/tpm2-software/tpm2-pkcs11/archive/refs/tags/1.6.0.tar.gz	self	tpm2-pkcs11	0	66.4	42	92	78	65	55	0	248	12	C	BSD-3-Clause	2021-07	https://github.com/tpm2-software/tpm2-pkcs11	PKCS#11 module providing TPM 2.0-backed cryptographic tokens and operations.	0.95
http://www.mpfr.org/mpfr-4.1.0/mpfr-4.1.0.tar.xz	self	MPFR	0	74.5	45	95	85	90	70	0		12	C	LGPL-3.0-or-later	2023-11	https://www.mpfr.org/	GNU C library for multiple-precision floating-point computations with correct rounding.	0.1
http://downloads.sourceforge.net/scons/scons-4.0.1.tar.gz	self	SCons	0	72.5	55	95	75	80	70	0	450	45	Python	MIT	2023-12	https://scons.org	Open source software construction tool that uses Python scripts to define portable builds.	0.05
http://downloads.sourceforge.net/scons/scons-4.0.1.tar.gz	alternative	Waf	1	73.5	50	95	70	75	80	0	380	25	Python	BSD-3-Clause	2023-11	https://waf.io	Python-based build automation tool for configuring and building projects portably.
https://github.com/git-lfs/git-lfs/archive/refs/tags/v3.2.0.tar.gz	self	git-lfs	0	86.8	85	95	90	85	80	0	12000	120	Go	MIT	2022-08	https://github.com/git-lfs/git-lfs	Git extension for versioning and managing large files outside the main repository.	0.05
https://github.com/rhboot/dbxtool/releases/download/dbxtool-8/dbxtool-8.tar.bz2	self	dbxtool	0	52.8	22	95	60	40	25	0	28	1	C	GPL-2.0	2018-05	https://github.com/rhboot/dbxtool	CLI tool for applying UEFI Secure Boot dbx revocation updates	0.95
https://github.com/szbalint/WWW--Curl/archive/refs/tags/4.17.tar.gz	self	WWW::Curl	0	48.5	25	95	60	30	20	0	22	0	Perl	MIT	2014-11	https://github.com/szbalint/WWW--Curl	Perl XS bindings to libcurl providing a low-level HTTP client API.	0.15
https://github.com/szbalint/WWW--Curl/archive/refs/tags/4.17.tar.gz	alternative	HTTP::Tiny	1	89.2	85	95	95	90	80	0		12	Perl	Perl	2023-05	https://metacpan.org/pod/HTTP::Tiny	Lightweight pure-Perl HTTP/1.1 client included in core Perl.
https://github.com/szbalint/WWW--Curl/archive/refs/tags/4.17.tar.gz	alternative	LWP::UserAgent	2	82.8	80	90	85	85	70	0		25	Perl	Perl	2023-03	https://metacpan.org/pod/LWP::UserAgent	Full-featured Perl HTTP client from libwww-perl.
https://rubygems.org/downloads/serverengine-2.0.7.gem	self	serverengine	0	73.4	58	95	75	70	82	0	312	4	Ruby	Apache-2.0	2023-11	https://github.com/fluent/serverengine	Multi-process server framework for building robust Ruby daemons, workers and supervisors with signal handling.	0.1
https://download.gnome.org/sources/gnome-common/3.18/gnome-common-3.18.0.tar.xz	self	gnome-common	0	38.5	15	95	40	20	10	0	12	0	Shell	GPL-2.0	2015-08	https://wiki.gnome.org/Projects/GnomeCommon	Common build scripts and M4 macros for GNOME Autotools projects	0
https://nodejs.org/download/release/v10.24.0/node-v10.24.0.tar.xz	self	Node.js	0	87.5	95	75	95	90	85	12	92000	850	JavaScript	MIT	2021-03	https://nodejs.org/	JavaScript runtime built on V8 for server-side and network apps.	0.1
https://nodejs.org/download/release/v10.24.0/node-v10.24.0.tar.xz	alternative	Deno	1	86.4	88	92	75	92	80	3	92000	420	JavaScript	MIT	2024-09	https://deno.land/	Secure JavaScript/TypeScript runtime with built-in tooling.
https://github.com/libjpeg-turbo/libjpeg-turbo/archive/refs/tags/3.1.90.tar.gz	self	libjpeg-turbo	0	79	75	85	90	80	70	2	1800	45	C	BSD-3-Clause		https://libjpeg-turbo.org	SIMD-accelerated JPEG image codec library with C API for encoding/decoding.	0.05
https://github.com/abseil/abseil-cpp/releases/download/20230125.3/abseil-cpp-20230125.3.tar.gz	self	abseil-cpp	0	84	85	95	80	85	75	0	13000	120	C++	Apache-2.0	2023-01	https://abseil.io	Google's C++ library collection augmenting the standard library with containers, strings, time, and synchronization primitives.	0.1
https://github.com/abseil/abseil-cpp/releases/download/20230125.3/abseil-cpp-20230125.3.tar.gz	alternative	folly	1	81	90	85	70	75	70	2	27000	180	C++	Apache-2.0	2024-06	https://github.com/facebook/folly	Facebook's C++14 library providing similar low-level utilities, containers, and concurrency primitives.
https://files.pythonhosted.org/packages/source/J/Js2Py/Js2Py-0.74.tar.gz	self	Js2Py	0	67.5	65	95	70	55	40	0	2400	45	Python	MIT	2021-12	https://github.com/PiotrDabkowski/Js2Py	Pure-Python JavaScript-to-Python translator and interpreter for running JS code inside Python.	0.1
https://github.com/eliben/pyelftools/archive/v0.29/pyelftools-0.29.tar.gz	self	pyelftools	0	81	75	95	85	80	70	0	1800	25	Python	MIT	2022-11	https://github.com/eliben/pyelftools	Pure-Python library for parsing ELF files and DWARF debug info.	0.3
https://github.com/eliben/pyelftools/archive/v0.29/pyelftools-0.29.tar.gz	alternative	lief	1	81.9	88	85	75	90	65	1	4200	180	Python	Apache-2.0	2024-05	https://github.com/lief-project/LIEF	Cross-format binary parser/modifier with Python bindings for ELF.
https://github.com/doxygen/doxygen/archive/refs/tags/Release_1.9.5.tar.gz	self	doxygen	0	81.5	78	95	85	80	70	0	5200	180	C++	GPL-2.0	2022-12	https://www.doxygen.nl/	Documentation generator for C++, C, Java, Python, PHP, C# and other languages from annotated source code.	0.05
https://github.com/chromium/chromium/archive/refs/tags/150.0.7829.2.tar.gz	self	chromium	0	66.8	82	65	45	70	55	47	18500	8200	C++	BSD-3-Clause		https://www.chromium.org	Open-source browser engine and platform powering Google Chrome and derivatives.	0.15
https://github.com/requests/requests-oauthlib/archive/refs/tags/v2.0.0.tar.gz	self	requests-oauthlib	0	82.4	72	95	85	80	78	0	850	12	Python	ISC	2023-05	https://github.com/requests/requests-oauthlib	OAuthlib authentication support for Requests.	0.8
https://github.com/requests/requests-oauthlib/archive/refs/tags/v2.0.0.tar.gz	alternative	authlib	1	87.8	90	95	82	88	75	0	4200	45	Python	BSD-3-Clause	2024-03	https://github.com/lepture/authlib	Python library for OAuth1, OAuth2, OpenID, and more.
https://cpan.metacpan.org/authors/id/M/ML/MLEHMANN/JSON-XS-4.03.tar.gz	self	JSON::XS	0	77.5	65	90	85	80	75	0	120	5	Perl	perl_5	2022-10	https://metacpan.org/pod/JSON::XS	Fast JSON serializing and deserializing for Perl.	0.05
https://cpan.metacpan.org/authors/id/M/ML/MLEHMANN/JSON-XS-4.03.tar.gz	alternative	Cpanel::JSON::XS	1	82.3	70	92	88	85	80	0	85	8	Perl	perl_5	2024-04	https://metacpan.org/pod/Cpanel::JSON::XS	Fast JSON for Perl with extended features and active maintenance.
https://github.com/the-tcpdump-group/libpcap/archive/refs/tags/libpcap-1.10.1.tar.gz	self	libpcap	0	77.8	82	75	90	70	65	1	2400	35	C	BSD-3-Clause	2021-10	https://github.com/the-tcpdump-group/libpcap	Portable C library for low-level network packet capture using BPF.	0.95
https://github.com/vmware/photon-os-installer/archive/refs/tags/v2.8.tar.gz	self	photon-os-installer	0	48.5	15	95	60	40	25	0	12	1	Python	Apache-2.0		https://github.com/vmware/photon-os-installer	CLI tool to install and configure VMware Photon OS from ISO or network sources.	0.3
https://github.com/dosfstools/dosfstools/releases/download/v4.1/dosfstools-4.1.tar.gz	self	dosfstools	0	63.4	42	92	85	55	48	0	480	4	C	GPL-3.0-or-later	2021-01	https://github.com/dosfstools/dosfstools	Utilities for creating, checking and repairing MS-DOS FAT filesystems on Linux	0.05
https://github.com/intel/openlldp/archive/refs/tags/v1.1.tar.gz	self	openlldp	0	62.5	45	95	70	55	40	0	120	3	C	GPL-2.0	2021-06	https://github.com/intel/openlldp	Open-source LLDP (Link Layer Discovery Protocol) implementation and daemon for Linux.	0.25
https://github.com/intel/openlldp/archive/refs/tags/v1.1.tar.gz	alternative	lldpd	1	83.1	82	85	85	90	75	1	780	12	C	ISC	2024-03	https://github.com/lldpd/lldpd	Lightweight LLDP daemon with support for multiple protocols and OSes.
https://github.com/SELinuxProject/selinux/releases/download/3.4/libsepol-3.4.tar.gz	self	libsepol	0	72.5	55	95	70	65	75	0	820	12	C	LGPL-2.1	2022-11	https://github.com/SELinuxProject/selinux	C library for manipulating and analyzing SELinux binary security policies.	0.95
http://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/m4/m4-1.4.18.tar.gz	self	m4	0	62.5	25	95	70	80	60	0	45	5	C	GPL-3.0-or-later	2021-10	https://www.gnu.org/software/m4/	GNU M4 is an implementation of the traditional Unix macro processor.	0.1
https://github.com/linux-audit/audit-userspace/archive/refs/tags/v2.8.5.tar.gz	self	audit-userspace	0	70.4	62	78	85	55	71	2	312	14	C	GPL-2.0	2018-11	https://github.com/linux-audit/audit-userspace	Linux kernel auditing userspace tools and libraries for syscall logging, rules, and event dispatch.	0.95
https://download.libsodium.org/libsodium/releases/libsodium-1.0.18-stable.tar.gz	self	libsodium	0	87.4	85	95	90	88	82	0	11900	42	C	ISC	2024-03	https://libsodium.org/	Portable C library for modern cryptography: encryption, signatures, hashing, key exchange.	0.98
https://github.com/sphinx-doc/sphinxcontrib-jsmath/archive/refs/tags/1.0.1.tar.gz	self	sphinxcontrib-jsmath	0	48.5	25	95	60	40	20	0	19	0	Python	BSD-2-Clause	2019-12	https://github.com/sphinx-doc/sphinxcontrib-jsmath	Sphinx extension for rendering math equations using JavaScript (MathJax).	0
https://git.kernel.org/pub/scm/libs/libtrace/libtraceevent.git/snapshot/libtraceevent-1.9.0.tar.gz	self	libtraceevent	0	77.5	65	95	80	70	75	0		12	C	LGPL-2.1	2024-02	https://git.kernel.org/pub/scm/libs/libtrace/libtraceevent.git/	C library for parsing and processing Linux kernel ftrace events.	0.25
https://ipset.netfilter.org/ipset-6.38.tar.bz2	self	ipset	0	72.5	65	90	75	70	60	0		5	C	GPL-2.0	2023-05	https://ipset.netfilter.org/	Administration tool for IP sets in the Linux kernel netfilter framework, enabling efficient IP/port matching for firewalls.	0.9
https://ipset.netfilter.org/ipset-6.38.tar.bz2	alternative	nftables	1	82.8	85	85	80	85	75	1		40	C	GPL-2.0	2024-01	https://wiki.nftables.org/	Next-generation packet filtering framework with native set support replacing ipset+iptables use cases.
https://github.com/python-greenlet/greenlet/archive/refs/tags/0.4.15.tar.gz	self	greenlet	0	79.8	72	95	85	78	70	0	1600	45	Python	MIT	2019-10	https://github.com/python-greenlet/greenlet	Lightweight coroutines (greenlets) for in-process concurrent programming in Python.	0.05
http://ftp.postgresql.org/pub/source/v14.15/postgresql-14.15.tar.bz2	self	PostgreSQL	0	90.8	95	85	92	98	90	12		850	C	PostgreSQL License	2024-11	https://www.postgresql.org/	Open-source object-relational database management system.	0.1
http://ftp.postgresql.org/pub/source/v14.15/postgresql-14.15.tar.bz2	alternative	MariaDB	1	88.5	88	88	89	93	87	9		410	C++	GPLv2	2024-08	https://mariadb.org/	Community-developed fork of MySQL with enhanced features.
http://ftp.postgresql.org/pub/source/v14.15/postgresql-14.15.tar.bz2	alternative	MySQL	2	86.8	92	78	90	95	85	18		920	C++	GPLv2	2024-07	https://www.mysql.com/	Widely-used open-source relational database server.
https://github.com/vmware-archive/liota/archive/refs/tags/v0.4.1.tar.gz	self	liota	0	45.1	22	95	40	25	10	0	85	0	Python	Apache-2.0	2017-10	https://github.com/vmware-archive/liota	Python framework for building IoT data collection agents on Linux edge gateways, supporting device plugins and cloud connectors.	0.25
https://github.com/containers/conmon/archive/refs/tags/v2.2.1.tar.gz	self	conmon	0	76.4	62	95	78	72	81	0	480	28	C	Apache-2.0	2024-04	https://github.com/containers/conmon	Lightweight OCI container runtime monitor handling process lifecycle, logging and stdio for CRI-O and Podman.	0.15
https://github.com/nedbat/coveragepy/archive/refs/tags/6.4.4.tar.gz	self	coverage	0	86.5	85	95	90	85	80	0	2800	120	Python	Apache-2.0	2022-07	https://github.com/nedbat/coveragepy	Code coverage measurement for Python	0.1
https://github.com/libuv/libuv/archive/refs/tags/v1.52.1.tar.gz	self	libuv	0	83.5	85	90	80	85	75	2	24000	180	C	MIT	2025-01	https://github.com/libuv/libuv	Cross-platform asynchronous I/O library with event-loop, networking and filesystem primitives.	0.1
https://github.com/erocarrera/pefile/archive/refs/tags/v2024.8.26.tar.gz	self	pefile	0	83.4	78	95	88	72	82	0	2850	18	Python	MIT	2024-08	https://github.com/erocarrera/pefile	Python library to read and work with PE (Portable Executable) files	0.9
https://libbsd.freedesktop.org/releases/libbsd-0.12.2.tar.xz	self	libbsd	0	71.5	45	90	85	75	70	0		12	C	BSD-3-Clause, ISC, MIT, others	2024-10	https://libbsd.freedesktop.org/	C library providing BSD utility functions (strlcpy, arc4random, etc.) missing from other libc implementations.	0.15
https://github.com/pallets/werkzeug/archive/refs/tags/2.2.2.tar.gz	self	werkzeug	0	82.5	85	75	90	85	80	2	6500	120	Python	BSD-3-Clause	2022-08	https://github.com/pallets/werkzeug	WSGI utility library providing HTTP request/response handling and utilities for Python web apps.	0.1
https://github.com/pallets/werkzeug/archive/refs/tags/2.2.2.tar.gz	alternative	webob	1	76.2	55	95	70	80	85	0	520	15	Python	MIT	2023-10	https://github.com/Pylons/webob	WSGI request and response object library for Python.
https://sourceforge.net/projects/%{name}/files/%{name}/%{name}-%{version}.tar.xz	self		0													https://sourceforge.net	Templated SourceForge tarball download URL (placeholders prevent concrete package identification)	0
https://github.com/bats-core/bats-core/archive/refs/tags/v1.13.0.tar.gz	self	bats-core	0	87.2	85	95	90	88	80	0	4800	45	Bash	MIT	2024-08	https://github.com/bats-core/bats-core	TAP-compliant testing framework for Bash scripts with simple @test syntax.	0.1
https://rubygems.org/downloads/mustache-1.1.2.gem	self	mustache	0	71.5	45	95	80	70	85	0	530	2	Ruby	MIT	2020-01	https://github.com/mustache/mustache	Logic-less templating system for Ruby inspired by ctemplate and et	0
https://codeberg.org/tlocke/pg8000/archive/1.31.2.tar.gz	self	pg8000	0	68.5	45	95	75	80	70	0	280	12	Python	BSD-3-Clause	2024-09	https://codeberg.org/tlocke/pg8000	Pure-Python PostgreSQL DB-API 2.0 driver.	0.1
https://codeberg.org/tlocke/pg8000/archive/1.31.2.tar.gz	alternative	psycopg	1	88.1	85	92	90	95	80	0	1450	45	Python	LGPL-3.0	2024-10	https://www.psycopg.org/psycopg/	PostgreSQL adapter with sync and async support.
https://github.com/websocket-client/websocket-client/archive/refs/tags/v0.53.0.tar.gz	self	websocket-client	0	82.5	85	95	80	75	70	0	6800	45	Python	Apache-2.0	2020-01	https://github.com/websocket-client/websocket-client	Python WebSocket client library for connecting to WebSocket servers.	0.1
https://www.gnupg.org/ftp/gcrypt/gpgme/gpgme-1.11.1.tar.bz2	self	gpgme	0	79.5	75	90	85	80	70	0		25	C	LGPL-2.1+	2024-01	https://www.gnupg.org/software/gpgme/	C library providing high-level API access to GnuPG for OpenPGP operations	0.95
https://www.gnupg.org/ftp/gcrypt/gpgme/gpgme-1.11.1.tar.bz2	alternative	rnp	1	71.2	65	80	70	75	65	1	420	40	C	Apache-2.0	2024-06	https://github.com/rnpgp/rnp	C library implementing OpenPGP with GnuPG-compatible API surface
https://rubygems.org/downloads/msgpack-1.7.2.gem	self	msgpack	0	84.2	75	95	90	85	80	0	850	12	Ruby	Apache-2.0	2023-07	https://rubygems.org/gems/msgpack	MessagePack implementation for Ruby providing efficient binary serialization	0.1
https://rubygems.org/downloads/aws-sdk-kms-1.124.0.gem	self	aws-sdk-kms	0	87.4	85	95	90	88	82	0	3800	45	Ruby	Apache-2.0	2024-09	https://rubygems.org/gems/aws-sdk-kms	AWS SDK for Ruby - Amazon Key Management Service client	0.9
https://github.com/vmware/pyvmomi/archive/refs/tags/v6.7.0.2018.9.tar.gz	self	pyvmomi	0	81.8	78	95	85	80	70	0	2320	45	Python	Apache-2.0	2024-02	https://github.com/vmware/pyvmomi	Python SDK for the VMware vSphere API to manage virtual infrastructure	0.15
https://www.kernel.org/pub/linux/utils/kernel/kmod/kmod-27.tar.xz	self	kmod	0	81.5	75	95	85	80	70	0		12	C	GPL-2.0-or-later	2023-01	https://www.kernel.org/pub/linux/utils/kernel/kmod/	Userspace library and CLI tools for loading, unloading and managing Linux kernel modules	0.1
https://pagure.io/libaio/archive/libaio-{version}/libaio-libaio-{version}.tar.gz	self	libaio	0	59.5	35	90	70	55	40	0		2	C	LGPL-2.1-only	2022-04	https://pagure.io/libaio	Linux-native asynchronous I/O access library providing POSIX AIO wrappers	0.1
https://github.com/nginxinc/kubernetes-ingress/archive/refs/tags/v2.3.0.tar.gz	self	kubernetes-ingress	0	78.9	82	75	88	80	70	2	4500	320	Go	Apache-2.0	2023-01	https://github.com/nginxinc/kubernetes-ingress	NGINX-based Ingress Controller for Kubernetes providing L7 load balancing, routing and SSL termination.	0.15
https://github.com/nginxinc/kubernetes-ingress/archive/refs/tags/v2.3.0.tar.gz	alternative	traefik	1	91.6	95	90	92	95	85	1	48000	180	Go	MIT	2024-05	https://github.com/traefik/traefik	Cloud-native reverse proxy and load balancer with native Kubernetes Ingress and CRD support.
https://github.com/nginxinc/kubernetes-ingress/archive/refs/tags/v2.3.0.tar.gz	alternative	haproxy-ingress	2	77.4	55	95	78	75	88	0	1100	45	Go	Apache-2.0	2024-04	https://github.com/jcmoraisjr/haproxy-ingress	HAProxy-based Ingress controller implementing the Kubernetes Ingress API.
https://github.com/SELinuxProject/selinux/releases/download/3.5/policycoreutils-3.5.tar.gz	self	policycoreutils	0	79.4	72	95	85	78	68	0	980	45	C	GPL-2.0	2023-11	https://github.com/SELinuxProject/selinux	Core utilities for managing SELinux policies, loading modules, and handling security contexts on Linux.	0.95
https://github.com/stevegrubb/libcap-ng/archive/refs/tags/v0.8.3.tar.gz	self	libcap-ng	0	62.4	38	92	75	55	48	0	92	4	C	LGPL-2.1	2022-08	https://github.com/stevegrubb/libcap-ng	POSIX capabilities library providing simplified C API for managing Linux process privileges and capability sets.	0.9
https://github.com/fedora-python/python-ethtool/archive/refs/tags/v0.14.tar.gz	self	python-ethtool	0	52.5	25	95	65	35	25	0	12	1	Python	GPL-2.0	2021-02	https://github.com/fedora-python/python-ethtool	Python bindings for the ethtool kernel interface to query and configure network device settings	0.25
